"time","year","month","clave","delegacion","edos","cveEdo","valor","INPC","INPC_ms","valor_def"
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",193.61,65.0490556809461,0.486599110426658,397.883999069048
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",174.82,65.0490556809461,0.486599110426658,359.269049724967
2007-12-01,"2007/Dec","Dec","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",193.2,65.0490556809461,0.486599110426658,397.041416353185
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",154.39,65.0490556809461,0.486599110426658,317.283769517434
2007-12-01,"2007/Dec","Dec","Salario diario hombres","GUERRERO.4","Guerrero","12",189.01,65.0490556809461,0.486599110426658,388.43063201302
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","GUERRERO.5","Guerrero","12",157.6,65.0490556809461,0.486599110426658,323.880575658705
2007-12-01,"2007/Dec","Dec","Salario diario hombres","HIDALGO.4","Hidalgo","13",200.7,65.0490556809461,0.486599110426658,412.4545148141
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","HIDALGO.5","Hidalgo","13",158.81,65.0490556809461,0.486599110426658,326.3672222104
2007-12-01,"2007/Dec","Dec","Salario diario hombres","JALISCO.4","Jalisco","14",222.56,65.0490556809461,0.486599110426658,457.378559128182
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","JALISCO.5","Jalisco","14",189.4,65.0490556809461,0.486599110426658,389.232113132987
2007-12-01,"2007/Dec","Dec","Salario diario hombres","MICHOACÁN.4","Michoacán","16",193.87,65.0490556809461,0.486599110426658,398.418319815693
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","MICHOACÁN.5","Michoacán","16",157.5,65.0490556809461,0.486599110426658,323.675067679227
2007-12-01,"2007/Dec","Dec","Salario diario hombres","MORELOS.4","Morelos","17",226.61,65.0490556809461,0.486599110426658,465.701632297076
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","MORELOS.5","Morelos","17",180.96,65.0490556809461,0.486599110426658,371.88723966497
2007-12-01,"2007/Dec","Dec","Salario diario hombres","Nacional","NACIONAL","33",233.11,65.0490556809461,0.486599110426658,479.059650963203
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","Nacional","NACIONAL","33",194.29,65.0490556809461,0.486599110426658,399.281453329504
2007-12-01,"2007/Dec","Dec","Salario diario hombres","NAYARIT.4","Nayarit","18",176.3,65.0490556809461,0.486599110426658,362.310567821255
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","NAYARIT.5","Nayarit","18",161.59,65.0490556809461,0.486599110426658,332.080344039912
2007-12-01,"2007/Dec","Dec","Salario diario hombres","NUEVO.LEÓN.4","Nuevo León","19",259.4,65.0490556809461,0.486599110426658,533.087698768199
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","NUEVO.LEÓN.5","Nuevo León","19",217.77,65.0490556809461,0.486599110426658,447.534726911144
2007-12-01,"2007/Dec","Dec","Salario diario hombres","OAXACA.4","Oaxaca","20",183.46,65.0490556809461,0.486599110426658,377.024939151942
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","OAXACA.5","Oaxaca","20",166.16,65.0490556809461,0.486599110426658,341.472058702097
2007-12-01,"2007/Dec","Dec","Salario diario hombres","PUEBLA.4","Puebla","21",224.32,65.0490556809461,0.486599110426658,460.99549956701
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","PUEBLA.5","Puebla","21",164.89,65.0490556809461,0.486599110426658,338.862107362715
2007-12-01,"2007/Dec","Dec","Salario diario hombres","QUERÉTARO.4","Querétaro","22",265.05,65.0490556809461,0.486599110426658,544.698899608755
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",205.82,65.0490556809461,0.486599110426658,422.976523363418
2007-12-01,"2007/Dec","Dec","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",185.27,65.0490556809461,0.486599110426658,380.74463358051
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",167.74,65.0490556809461,0.486599110426658,344.719084777863
2007-12-01,"2007/Dec","Dec","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",209.82,65.0490556809461,0.486599110426658,431.196842542573
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",175.96,65.0490556809461,0.486599110426658,361.611840691027
2007-12-01,"2007/Dec","Dec","Salario diario hombres","SINALOA.4","Sinaloa","25",170.89,65.0490556809461,0.486599110426658,351.192586131448
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","SINALOA.5","Sinaloa","25",146.33,65.0490556809461,0.486599110426658,300.719826371436
2007-12-01,"2007/Dec","Dec","Salario diario hombres","SONORA.4","Sonora","26",198.53,65.0490556809461,0.486599110426658,407.994991659409
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","SONORA.5","Sonora","26",155.52,65.0490556809461,0.486599110426658,319.606009685545
2007-12-01,"2007/Dec","Dec","Salario diario hombres","TABASCO.4","Tabasco","27",195.27,65.0490556809461,0.486599110426658,401.295431528397
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","TABASCO.5","Tabasco","27",166.46,65.0490556809461,0.486599110426658,342.088582640534
2007-12-01,"2007/Dec","Dec","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",217.34,65.0490556809461,0.486599110426658,446.651042599385
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",173.7,65.0490556809461,0.486599110426658,356.967360354804
2007-12-01,"2007/Dec","Dec","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",203.19,65.0490556809461,0.486599110426658,417.571663503124
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",154.46,65.0490556809461,0.486599110426658,317.427625103069
2007-12-01,"2007/Dec","Dec","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",187.01,65.0490556809461,0.486599110426658,384.320472423442
2007-12-01,"2007/Dec","Dec","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",227.81,65.0490556809461,0.486599110426658,468.167728050823
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",156.57,65.0490556809461,0.486599110426658,321.763843470073
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",209.68,65.0490556809461,0.486599110426658,430.909131371303
2007-12-01,"2007/Dec","Dec","Salario diario hombres","YUCATÁN.4","Yucatán","31",173.99,65.0490556809461,0.486599110426658,357.563333495293
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","YUCATÁN.5","Yucatán","31",161.9,65.0490556809461,0.486599110426658,332.717418776297
2007-12-01,"2007/Dec","Dec","Salario diario hombres","ZACATECAS.4","Zacatecas","32",182.27,65.0490556809461,0.486599110426658,374.579394196144
2007-12-01,"2007/Dec","Dec","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",153.89,65.0490556809461,0.486599110426658,316.256229620039
2008-01-01,"2008/Jan","Jan","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",222.36,65.350563680104,0.488854539389322,454.859231291526
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",177.06,65.350563680104,0.488854539389322,362.193629665756
2008-01-01,"2008/Jan","Jan","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",253.24,65.350563680104,0.488854539389322,518.02730586556
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",197.16,65.350563680104,0.488854539389322,403.310154890435
2008-01-01,"2008/Jan","Jan","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",229.34,65.350563680104,0.488854539389322,469.13750721532
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",196.05,65.350563680104,0.488854539389322,401.039540810864
2008-01-01,"2008/Jan","Jan","Salario diario hombres","CAMPECHE.4","Campeche","4",268.05,65.350563680104,0.488854539389322,548.32261624255
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","CAMPECHE.5","Campeche","4",181.8,65.350563680104,0.488854539389322,371.889765465009
2008-01-01,"2008/Jan","Jan","Salario diario hombres","CDMX.NORTE.3","CDMX","9",363.03,65.350563680104,0.488854539389322,742.613539916183
2008-01-01,"2008/Jan","Jan","Salario diario hombres","CDMX.SUR.4","CDMX","9",288.69,65.350563680104,0.488854539389322,590.543764532967
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","CDMX.NORTE.4","CDMX","9",299.87,65.350563680104,0.488854539389322,613.413553190276
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","CDMX.SUR.5","CDMX","9",252.41,65.350563680104,0.488854539389322,516.329459301556
2008-01-01,"2008/Jan","Jan","Salario diario hombres","CHIAPAS.4","Chiapas","7",189.43,65.350563680104,0.488854539389322,387.497680264228
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","CHIAPAS.5","Chiapas","7",167.97,65.350563680104,0.488854539389322,343.599141392506
2008-01-01,"2008/Jan","Jan","Salario diario hombres","CHIHUAHUA.4","Chihuahua","8",226.06,65.350563680104,0.488854539389322,462.427944890098
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","CHIHUAHUA.5","Chihuahua","8",172.6,65.350563680104,0.488854539389322,353.070261382071
2008-01-01,"2008/Jan","Jan","Salario diario hombres","COAHUILA.4","Coahuila","5",221.65,65.350563680104,0.488854539389322,453.406856519908
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","COAHUILA.5","Coahuila","5",175.35,65.350563680104,0.488854539389322,358.695656624254
2008-01-01,"2008/Jan","Jan","Salario diario hombres","COLIMA.4","Colima","6",200.65,65.350563680104,0.488854539389322,410.449292852332
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","COLIMA.5","Colima","6",164.8,65.350563680104,0.488854539389322,337.114594876972
2008-01-01,"2008/Jan","Jan","Salario diario hombres","DURANGO.4","Durango","10",177.41,65.350563680104,0.488854539389322,362.909589060216
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","DURANGO.5","Durango","10",150.25,65.350563680104,0.488854539389322,307.351140050152
2008-01-01,"2008/Jan","Jan","Salario diario hombres","MÉXICO.ORIENTE.4","Estado de México","15",245.57,65.350563680104,0.488854539389322,502.337567135546
2008-01-01,"2008/Jan","Jan","Salario diario hombres","MÉXICO.PONIENTE.4","Estado de México","15",253.23,65.350563680104,0.488854539389322,518.006849882861
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","MÉXICO.PONIENTE.5","Estado de México","15",201.79,65.350563680104,0.488854539389322,412.781274880001
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","MÉXICO.ORIENTE.5","Estado de México","15",183.66,65.350563680104,0.488854539389322,375.694578246994
2008-01-01,"2008/Jan","Jan","Salario diario hombres","GUANAJUATO.4","Guanajuato","11",202.09,65.350563680104,0.488854539389322,413.394954360966
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","GUANAJUATO.5","Guanajuato","11",162.02,65.350563680104,0.488854539389322,331.427831686693
2008-01-01,"2008/Jan","Jan","Salario diario hombres","GUERRERO.4","Guerrero","12",204.05,65.350563680104,0.488854539389322,417.40432696994
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","GUERRERO.5","Guerrero","12",164.85,65.350563680104,0.488854539389322,337.216874790466
2008-01-01,"2008/Jan","Jan","Salario diario hombres","HIDALGO.4","Hidalgo","13",207.83,65.350563680104,0.488854539389322,425.136688430103
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","HIDALGO.5","Hidalgo","13",164.93,65.350563680104,0.488854539389322,337.380522652057
2008-01-01,"2008/Jan","Jan","Salario diario hombres","JALISCO.4","Jalisco","14",229.58,65.350563680104,0.488854539389322,469.628450800092
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","JALISCO.5","Jalisco","14",194.56,65.350563680104,0.488854539389322,397.991599388736
2008-01-01,"2008/Jan","Jan","Salario diario hombres","MICHOACÁN.4","Michoacán","16",203.67,65.350563680104,0.488854539389322,416.626999627384
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","MICHOACÁN.5","Michoacán","16",161.96,65.350563680104,0.488854539389322,331.3050957905
2008-01-01,"2008/Jan","Jan","Salario diario hombres","MORELOS.4","Morelos","17",236.4,65.350563680104,0.488854539389322,483.579431000705
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","MORELOS.5","Morelos","17",187.4,65.350563680104,0.488854539389322,383.345115776362
2008-01-01,"2008/Jan","Jan","Salario diario hombres","Nacional","NACIONAL","33",241.89,65.350563680104,0.488854539389322,494.809765502371
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","Nacional","NACIONAL","33",202.54,65.350563680104,0.488854539389322,414.315473582414
2008-01-01,"2008/Jan","Jan","Salario diario hombres","NAYARIT.4","Nayarit","18",183.3,65.350563680104,0.488854539389322,374.958162869836
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","NAYARIT.5","Nayarit","18",167.03,65.350563680104,0.488854539389322,341.676279018814
2008-01-01,"2008/Jan","Jan","Salario diario hombres","NUEVO.LEÓN.4","Nuevo León","19",267.85,65.350563680104,0.488854539389322,547.913496588573
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","NUEVO.LEÓN.5","Nuevo León","19",225.45,65.350563680104,0.488854539389322,461.180129945469
2008-01-01,"2008/Jan","Jan","Salario diario hombres","OAXACA.4","Oaxaca","20",191.98,65.350563680104,0.488854539389322,392.713955852433
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","OAXACA.5","Oaxaca","20",171.63,65.350563680104,0.488854539389322,351.086031060283
2008-01-01,"2008/Jan","Jan","Salario diario hombres","PUEBLA.4","Puebla","21",231.8,65.350563680104,0.488854539389322,474.169678959236
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","PUEBLA.5","Puebla","21",170.64,65.350563680104,0.488854539389322,349.060888773097
2008-01-01,"2008/Jan","Jan","Salario diario hombres","QUERÉTARO.4","Querétaro","22",273.49,65.350563680104,0.488854539389322,559.450670830722
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","QUERÉTARO.5","Querétaro","22",211.02,65.350563680104,0.488854539389322,431.662146911035
2008-01-01,"2008/Jan","Jan","Salario diario hombres","QUINTANA.ROO.4","Quintana Roo","23",190.32,65.350563680104,0.488854539389322,389.318262724425
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","QUINTANA.ROO.5","Quintana Roo","23",174.62,65.350563680104,0.488854539389322,357.202369887238
2008-01-01,"2008/Jan","Jan","Salario diario hombres","SAN.LUIS.POTOSÍ.4","San Luis Potosí","24",217.19,65.350563680104,0.488854539389322,444.283488236223
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","SAN.LUIS.POTOSÍ.5","San Luis Potosí","24",181.89,65.350563680104,0.488854539389322,372.073869309298
2008-01-01,"2008/Jan","Jan","Salario diario hombres","SINALOA.4","Sinaloa","25",177.55,65.350563680104,0.488854539389322,363.195972818
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","SINALOA.5","Sinaloa","25",151.93,65.350563680104,0.488854539389322,310.787745143558
2008-01-01,"2008/Jan","Jan","Salario diario hombres","SONORA.4","Sonora","26",202.47,65.350563680104,0.488854539389322,414.172281703522
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","SONORA.5","Sonora","26",159.62,65.350563680104,0.488854539389322,326.51839583897
2008-01-01,"2008/Jan","Jan","Salario diario hombres","TABASCO.4","Tabasco","27",207.05,65.350563680104,0.488854539389322,423.541121779593
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","TABASCO.5","Tabasco","27",181.57,65.350563680104,0.488854539389322,371.419277862935
2008-01-01,"2008/Jan","Jan","Salario diario hombres","TAMAULIPAS.4","Tamaulipas","28",221.39,65.350563680104,0.488854539389322,452.875000969738
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","TAMAULIPAS.5","Tamaulipas","28",177.19,65.350563680104,0.488854539389322,362.459557440841
2008-01-01,"2008/Jan","Jan","Salario diario hombres","TLAXCALA.4","Tlaxcala","29",213.2,65.350563680104,0.488854539389322,436.121551139383
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","TLAXCALA.5","Tlaxcala","29",159.02,65.350563680104,0.488854539389322,325.291036877039
2008-01-01,"2008/Jan","Jan","Salario diario hombres","VERACRUZ.SUR.4","Veracruz","30",188.94,65.350563680104,0.488854539389322,386.495337111984
2008-01-01,"2008/Jan","Jan","Salario diario hombres","VERACRUZ.NORTE.4","Veracruz","30",246.3,65.350563680104,0.488854539389322,503.830853872561
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","VERACRUZ.SUR.5","Veracruz","30",160.95,65.350563680104,0.488854539389322,329.239041537916
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","VERACRUZ.NORTE.5","Veracruz","30",249.08,65.350563680104,0.488854539389322,509.51761706284
2008-01-01,"2008/Jan","Jan","Salario diario hombres","YUCATÁN.4","Yucatán","31",181.5,65.350563680104,0.488854539389322,371.276085984043
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","YUCATÁN.5","Yucatán","31",168.61,65.350563680104,0.488854539389322,344.908324285232
2008-01-01,"2008/Jan","Jan","Salario diario hombres","ZACATECAS.4","Zacatecas","32",186.47,65.350563680104,0.488854539389322,381.44270938537
2008-01-01,"2008/Jan","Jan","Salario diario mujeres","ZACATECAS.5","Zacatecas","32",156.83,65.350563680104,0.488854539389322,320.811176665992
2008-02-01,"2008/Feb","Feb","Salario diario hombres","AGUASCALIENTES.4","Aguascalientes","1",218.74,65.5448342981189,0.490307779700323,446.127940563566
2008-02-01,"2008/Feb","Feb","Salario diario mujeres","AGUASCALIENTES.5","Aguascalientes","1",176.07,65.5448342981189,0.490307779700323,359.100971450248
2008-02-01,"2008/Feb","Feb","Salario diario hombres","BAJA.CALIFORNIA.4","Baja California","2",252.6,65.5448342981189,0.490307779700323,515.186604125249
2008-02-01,"2008/Feb","Feb","Salario diario mujeres","BAJA.CALIFORNIA.5","Baja California","2",197.17,65.5448342981189,0.490307779700323,402.13516522318
2008-02-01,"2008/Feb","Feb","Salario diario hombres","BAJA.CALIFORNIA.SUR.4","Baja California Sur","3",227.93,65.5448342981189,0.490307779700323,464.871269510166
2008-02-01,"2008/Feb","Feb","Salario diario mujeres","BAJA.CALIFORNIA.SUR.5","Baja California Sur","3",195.62,65.5448342981189,0.490307779700323,398.973885585832
2008-02-01,"2008/Feb","Feb","Salario diario hombres","CAMPECHE.4","Campeche","4",264.89,65.5448342981189,0.490307779700323,540.252492346544
2008-02-01,"2008/Feb","Feb","Salario diario mujeres","CAMPECHE.5","Campeche","4",181,65.5448342981189,0.490307779700323,369.155880232264
2008-02-01,"2008/Feb","Feb","Salario diario hombres","CDMX.NORTE.3","CDMX","9",362.05,65.5448342981189,0.490307779700323,738.413737227024
